animal_a,animal_b,n_shared_ids,modality,condition,similarity
2023-01-16-08,2023-01-18-01,61,Multimodal,Aligned,0.6588850442566904
2023-01-16-15,2023-01-16-22,69,Geometry,Aligned,0.8817861175151733
2023-01-16-15,2023-01-16-22,69,Activity,Aligned,0.384679999164279
2023-01-16-15,2023-01-16-22,69,Multimodal,Aligned,0.6394150613511886
2023-01-16-15,2023-01-19-08,59,Geometry,Aligned,0.9071574006827323
2023-01-16-15,2023-01-19-08,59,Activity,Aligned,0.27144259121935993
2023-01-16-15,2023-01-19-08,59,Multimodal,Aligned,0.60074895100551
2023-01-16-15,2023-01-19-15,37,Geometry,Aligned,0.7624657193011848
2023-01-16-15,2023-01-19-15,37,Activity,Aligned,0.2518224924471044
2023-01-16-15,2023-01-19-15,37,Multimodal,Aligned,0.556925950779006
2023-01-16-15,2023-01-19-22,70,Geometry,Aligned,0.8956271173157527
2023-01-16-15,2023-01-19-22,70,Activity,Aligned,0.38297726201679944
2023-01-16-15,2023-01-19-22,70,Multimodal,Aligned,0.656362447111357
2023-01-16-15,2023-01-23-01,64,Geometry,Aligned,0.9305698043919196
2023-01-16-15,2023-01-23-01,64,Activity,Aligned,0.43519191083774983
2023-01-16-15,2023-01-23-01,64,Multimodal,Aligned,0.6822051687969286
2023-01-16-15,2023-01-23-08,68,Geometry,Aligned,0.9045572747976421
2023-01-16-15,2023-01-23-08,68,Activity,Aligned,0.28443894303482903
2023-01-16-15,2023-01-23-08,68,Multimodal,Aligned,0.6301110551152451
2023-01-16-15,2023-01-23-15,73,Geometry,Aligned,0.9065077254063394
2023-01-16-15,2023-01-23-15,73,Activity,Aligned,0.3384235396248907
2023-01-16-15,2023-01-23-15,73,Multimodal,Aligned,0.6052440127733305
2023-01-16-15,2023-01-23-21,71,Geometry,Aligned,0.9238307338922385
2023-01-16-15,2023-01-23-21,71,Activity,Aligned,0.4068041054233789
2023-01-16-15,2023-01-23-21,71,Multimodal,Aligned,0.6752505746731078
2023-01-16-15,2022-06-28-01,63,Geometry,Aligned,0.10821682585731111
2023-01-16-15,2022-06-28-01,63,Activity,Aligned,0.433257401993521
2023-01-16-15,2022-06-28-01,63,Multimodal,Aligned,0.302876037986801
2023-01-16-15,2022-06-28-07,58,Geometry,Aligned,0.8726288679036784
2023-01-16-15,2022-06-28-07,58,Activity,Aligned,0.3826771985409738
2023-01-16-15,2022-06-28-07,58,Multimodal,Aligned,0.6257339683208101
2023-01-16-15,2023-01-17-01,72,Geometry,Aligned,0.918371456284539
2023-01-16-15,2023-01-17-01,72,Activity,Aligned,0.46219099300988986
2023-01-16-15,2023-01-17-01,72,Multimodal,Aligned,0.6934863367809656
2023-01-16-15,2023-01-17-07,68,Geometry,Aligned,0.9166937502136158
2023-01-16-15,2023-01-17-07,68,Activity,Aligned,0.2652538816511439
2023-01-16-15,2023-01-17-07,68,Multimodal,Aligned,0.6316518502963692
2023-01-16-15,2023-01-17-14,73,Geometry,Aligned,0.9249942786866278
2023-01-16-15,2023-01-17-14,73,Activity,Aligned,0.4091903677779863
2023-01-16-15,2023-01-17-14,73,Multimodal,Aligned,0.6298933720925031
2023-01-16-15,2023-01-18-01,62,Geometry,Aligned,0.9277856771155572
2023-01-16-15,2023-01-18-01,62,Activity,Aligned,0.3179453127284787
2023-01-16-15,2023-01-18-01,62,Multimodal,Aligned,0.6306773330435667
2023-01-16-22,2023-01-19-08,57,Geometry,Aligned,0.874731382106902
2023-01-16-22,2023-01-19-08,57,Activity,Aligned,0.32343630770930093
2023-01-16-22,2023-01-19-08,57,Multimodal,Aligned,0.6084773284785138
2023-01-16-22,2023-01-19-15,39,Geometry,Aligned,0.8818872344961491
2023-01-16-22,2023-01-19-15,39,Activity,Aligned,0.18801486924391972
2023-01-16-22,2023-01-19-15,39,Multimodal,Aligned,0.5522800307666693
2023-01-16-22,2023-01-19-22,62,Geometry,Aligned,0.6009377087284817
2023-01-16-22,2023-01-19-22,62,Activity,Aligned,0.25840479779396436
2023-01-16-22,2023-01-19-22,62,Multimodal,Aligned,0.46601588580782516
2023-01-16-22,2023-01-23-01,61,Geometry,Aligned,0.5973583279981142
2023-01-16-22,2023-01-23-01,61,Activity,Aligned,0.4615873435149565
2023-01-16-22,2023-01-23-01,61,Multimodal,Aligned,0.5615183710121978
2023-01-16-22,2023-01-23-08,66,Geometry,Aligned,0.8955067260604762
2023-01-16-22,2023-01-23-08,66,Activity,Aligned,0.20413508627003732
2023-01-16-22,2023-01-23-08,66,Multimodal,Aligned,0.5593421738229064
2023-01-16-22,2023-01-23-15,68,Geometry,Aligned,0.6377600161650124
2023-01-16-22,2023-01-23-15,68,Activity,Aligned,0.3024429155593837
2023-01-16-22,2023-01-23-15,68,Multimodal,Aligned,0.5089561574746904
2023-01-16-22,2023-01-23-21,67,Geometry,Aligned,0.6757646120120635
2023-01-16-22,2023-01-23-21,67,Activity,Aligned,0.3636127499108475
2023-01-16-22,2023-01-23-21,67,Multimodal,Aligned,0.5592602181717506
2023-01-16-22,2022-06-28-01,54,Geometry,Aligned,0.9050835810232228
2023-01-16-22,2022-06-28-01,54,Activity,Aligned,0.3379034310470796
2023-01-16-22,2022-06-28-01,54,Multimodal,Aligned,0.4309812212601466
2023-01-16-22,2022-06-28-07,56,Geometry,Aligned,0.9002339507249214
2023-01-16-22,2022-06-28-07,56,Activity,Aligned,0.343434631421729
2023-01-16-22,2022-06-28-07,56,Multimodal,Aligned,0.6455557163337846
2023-01-16-22,2023-01-17-01,68,Geometry,Aligned,0.8700657946165715
2023-01-16-22,2023-01-17-01,68,Activity,Aligned,0.28180012558713924
2023-01-16-22,2023-01-17-01,68,Multimodal,Aligned,0.5503962452161739
2023-01-16-22,2023-01-17-07,59,Geometry,Aligned,0.8631145878043385
2023-01-16-22,2023-01-17-07,59,Activity,Aligned,0.3619124574342834
2023-01-16-22,2023-01-17-07,59,Multimodal,Aligned,0.6282801840359847
2023-01-16-22,2023-01-17-14,71,Geometry,Aligned,0.8775511700621099
2023-01-16-22,2023-01-17-14,71,Activity,Aligned,0.4081906386010527
2023-01-16-22,2023-01-17-14,71,Multimodal,Aligned,0.6152206152644157
2023-01-16-22,2023-01-18-01,66,Geometry,Aligned,0.8680709462635591
2023-01-16-22,2023-01-18-01,66,Activity,Aligned,0.3114742486628126
2023-01-16-22,2023-01-18-01,66,Multimodal,Aligned,0.5968075934918272
2023-01-19-08,2023-01-19-15,39,Geometry,Aligned,0.8763927546541351
2023-01-19-08,2023-01-19-15,39,Activity,Aligned,0.24174548322152864
2023-01-19-08,2023-01-19-15,39,Multimodal,Aligned,0.599325387350649
2023-01-19-08,2023-01-19-22,68,Geometry,Aligned,0.9478792828143305
2023-01-19-08,2023-01-19-22,68,Activity,Aligned,0.3966628717650508
2023-01-19-08,2023-01-19-22,68,Multimodal,Aligned,0.6977281363100609
2023-01-19-08,2023-01-23-01,63,Geometry,Aligned,0.8830391897235088
2023-01-19-08,2023-01-23-01,63,Activity,Aligned,0.26946138629710703
2023-01-19-08,2023-01-23-01,63,Multimodal,Aligned,0.5922796199936198
2023-01-19-08,2023-01-23-08,57,Geometry,Aligned,0.9077952499754087
2023-01-19-08,2023-01-23-08,57,Activity,Aligned,0.31430528206335484
2023-01-19-08,2023-01-23-08,57,Multimodal,Aligned,0.6469129741708415
2023-01-19-08,2023-01-23-15,71,Geometry,Aligned,0.909026688536745
2023-01-19-08,2023-01-23-15,71,Activity,Aligned,0.21016397901370423
2023-01-19-08,2023-01-23-15,71,Multimodal,Aligned,0.5777731981846802
2023-01-19-08,2023-01-23-21,68,Geometry,Aligned,0.9156943549501626
2023-01-19-08,2023-01-23-21,68,Activity,Aligned,0.3710974425672678
2023-01-19-08,2023-01-23-21,68,Multimodal,Aligned,0.6895701564744333
2023-01-19-08,2022-06-28-01,52,Geometry,Aligned,0.924771908980946
2023-01-19-08,2022-06-28-01,52,Activity,Aligned,0.2498190391532632
2023-01-19-08,2022-06-28-01,52,Multimodal,Aligned,0.39199647056810405
2023-01-19-08,2022-06-28-07,55,Geometry,Aligned,0.9590519260411491
2023-01-19-08,2022-06-28-07,55,Activity,Aligned,0.370465754663289
2023-01-19-08,2022-06-28-07,55,Multimodal,Aligned,0.6810508282198658
2023-01-19-08,2023-01-17-01,66,Geometry,Aligned,0.9284828488053816
2023-01-19-08,2023-01-17-01,66,Activity,Aligned,0.34457489746817527
2023-01-19-08,2023-01-17-01,66,Multimodal,Aligned,0.6650848176141136
2023-01-19-08,2023-01-17-07,60,Geometry,Aligned,0.9284014346890714
2023-01-19-08,2023-01-17-07,60,Activity,Aligned,0.3689764619040942
2023-01-19-08,2023-01-17-07,60,Multimodal,Aligned,0.692882997504473
2023-01-19-08,2023-01-17-14,72,Geometry,Aligned,0.8779941613353544
2023-01-19-08,2023-01-17-14,72,Activity,Aligned,0.2928813069035823
2023-01-19-08,2023-01-17-14,72,Multimodal,Aligned,0.54877275102196
2023-01-19-08,2023-01-18-01,59,Geometry,Aligned,0.9074771763207096
2023-01-19-08,2023-01-18-01,59,Activity,Aligned,0.211174841658562
2023-01-19-08,2023-01-18-01,59,Multimodal,Aligned,0.5846373863301902
2023-01-19-15,2023-01-19-22,48,Geometry,Aligned,0.8307973395331439
2023-01-19-15,2023-01-19-22,48,Activity,Aligned,0.20606646520705837
2023-01-19-15,2023-01-19-22,48,Multimodal,Aligned,0.4969819401108412
2023-01-19-15,2023-01-23-01,42,Geometry,Aligned,0.7353350154126612
2023-01-19-15,2023-01-23-01,42,Activity,Aligned,0.2796719899684144
2023-01-19-15,2023-01-23-01,42,Multimodal,Aligned,0.5039307766402302
2023-01-19-15,2023-01-23-08,39,Geometry,Aligned,0.9199953536050656
2023-01-19-15,2023-01-23-08,39,Activity,Aligned,0.1862525043369708
2023-01-19-15,2023-01-23-08,39,Multimodal,Aligned,0.6008541703902254
2023-01-19-15,2023-01-23-15,45,Geometry,Aligned,0.8906413220967518
2023-01-19-15,2023-01-23-15,45,Activity,Aligned,0.3669110864500361
2023-01-19-15,2023-01-23-15,45,Multimodal,Aligned,0.6340157250849316
2023-01-19-15,2023-01-23-21,42,Geometry,Aligned,0.9216646395065659
2023-01-19-15,2023-01-23-21,42,Activity,Aligned,0.28612016002378876
2023-01-19-15,2023-01-23-21,42,Multimodal,Aligned,0.604470273150273
2023-01-19-15,2022-06-28-01,37,Geometry,Aligned,0.8755446874454266
2023-01-19-15,2022-06-28-01,37,Activity,Aligned,0.39712442644825674
2023-01-19-15,2022-06-28-01,37,Multimodal,Aligned,0.4347451781419271
2023-01-19-15,2022-06-28-07,39,Geometry,Aligned,0.9031094785682691
2023-01-19-15,2022-06-28-07,39,Activity,Aligned,0.36868616741273247
2023-01-19-15,2022-06-28-07,39,Multimodal,Aligned,0.6227565810877638
2023-01-19-15,2023-01-17-01,37,Geometry,Aligned,0.8553890499141731
2023-01-19-15,2023-01-17-01,37,Activity,Aligned,0.2589958568234791
2023-01-19-15,2023-01-17-01,37,Multimodal,Aligned,0.5610128522746564
2023-01-19-15,2023-01-17-07,40,Geometry,Aligned,0.7948300139998942
2023-01-19-15,2023-01-17-07,40,Activity,Aligned,0.2877827729119128
2023-01-19-15,2023-01-17-07,40,Multimodal,Aligned,0.5578917805174101
2023-01-19-15,2023-01-17-14,45,Geometry,Aligned,0.8515136369777433
2023-01-19-15,2023-01-17-14,45,Activity,Aligned,0.3173201729064585
2023-01-19-15,2023-01-17-14,45,Multimodal,Aligned,0.571039647133828
2023-01-19-15,2023-01-18-01,40,Geometry,Aligned,0.8361852258679578
2023-01-19-15,2023-01-18-01,40,Activity,Aligned,0.31751904894797656
2023-01-19-15,2023-01-18-01,40,Multimodal,Aligned,0.5860139030566458
2023-01-19-22,2023-01-23-01,68,Geometry,Aligned,0.9007886255910627
2023-01-19-22,2023-01-23-01,68,Activity,Aligned,0.3394391279950193
2023-01-19-22,2023-01-23-01,68,Multimodal,Aligned,0.6183638115051926
2023-01-19-22,2023-01-23-08,66,Geometry,Aligned,0.8887312461975458
2023-01-19-22,2023-01-23-08,66,Activity,Aligned,0.28367851704356384
2023-01-19-22,2023-01-23-08,66,Multimodal,Aligned,0.593976809721665
2023-01-19-22,2023-01-23-15,77,Geometry,Aligned,0.9347249145356278
2023-01-19-22,2023-01-23-15,77,Activity,Aligned,0.28445897512854035
2023-01-19-22,2023-01-23-15,77,Multimodal,Aligned,0.6441955473616311
2023-01-19-22,2023-01-23-21,78,Geometry,Aligned,0.9212238171574089
2023-01-19-22,2023-01-23-21,78,Activity,Aligned,0.4735919276146696
2023-01-19-22,2023-01-23-21,78,Multimodal,Aligned,0.7200259834075947
2023-01-19-22,2022-06-28-01,62,Geometry,Aligned,0.12638932487158294
2023-01-19-22,2022-06-28-01,62,Activity,Aligned,0.40519259174898664
2023-01-19-22,2022-06-28-01,62,Multimodal,Aligned,0.31177938082542944
2023-01-19-22,2022-06-28-07,62,Geometry,Aligned,0.9089427191779297
2023-01-19-22,2022-06-28-07,62,Activity,Aligned,0.45227161030705454
2023-01-19-22,2022-06-28-07,62,Multimodal,Aligned,0.6909673777850893
2023-01-19-22,2023-01-17-01,72,Geometry,Aligned,0.9106511681703405
2023-01-19-22,2023-01-17-01,72,Activity,Aligned,0.3728924722245977
2023-01-19-22,2023-01-17-01,72,Multimodal,Aligned,0.6703902169885478
2023-01-19-22,2023-01-17-07,68,Geometry,Aligned,0.9244004507530195
2023-01-19-22,2023-01-17-07,68,Activity,Aligned,0.3670427141576935
2023-01-19-22,2023-01-17-07,68,Multimodal,Aligned,0.693897572674734
2023-01-19-22,2023-01-17-14,73,Geometry,Aligned,0.49648121892441704
2023-01-19-22,2023-01-17-14,73,Activity,Aligned,0.34099591149965813
2023-01-19-22,2023-01-17-14,73,Multimodal,Aligned,0.4665423948046119
2023-01-19-22,2023-01-18-01,63,Geometry,Aligned,0.9023318780512879
2023-01-19-22,2023-01-18-01,63,Activity,Aligned,0.35014444468887496
2023-01-19-22,2023-01-18-01,63,Multimodal,Aligned,0.65805380211444
2023-01-23-01,2023-01-23-08,64,Geometry,Aligned,0.8549613280538514
2023-01-23-01,2023-01-23-08,64,Activity,Aligned,0.2631552663746423
2023-01-23-01,2023-01-23-08,64,Multimodal,Aligned,0.5766442901267894
2023-01-23-01,2023-01-23-15,74,Geometry,Aligned,0.8779858450117187
2023-01-23-01,2023-01-23-15,74,Activity,Aligned,0.3862820895625908
2023-01-23-01,2023-01-23-15,74,Multimodal,Aligned,0.6399288528113404
2023-01-23-01,2023-01-23-21,68,Geometry,Aligned,0.9244131989509006
2023-01-23-01,2023-01-23-21,68,Activity,Aligned,0.47711154062302635
2023-01-23-01,2023-01-23-21,68,Multimodal,Aligned,0.719091544945454
2023-01-23-01,2022-06-28-01,56,Geometry,Aligned,0.8906675903861876
2023-01-23-01,2022-06-28-01,56,Activity,Aligned,0.3467383931360742
2023-01-23-01,2022-06-28-01,56,Multimodal,Aligned,0.425458882603789
2023-01-23-01,2022-06-28-07,57,Geometry,Aligned,0.8795565693864642
2023-01-23-01,2022-06-28-07,57,Activity,Aligned,0.43020622412263454
2023-01-23-01,2022-06-28-07,57,Multimodal,Aligned,0.6660954460469332
2023-01-23-01,2023-01-17-01,65,Geometry,Aligned,0.8806544287430936
2023-01-23-01,2023-01-17-01,65,Activity,Aligned,0.31215457495241755
2023-01-23-01,2023-01-17-01,65,Multimodal,Aligned,0.633235432598344
2023-01-23-01,2023-01-17-07,63,Geometry,Aligned,0.9068242117898065
2023-01-23-01,2023-01-17-07,63,Activity,Aligned,0.32874625172587457
2023-01-23-01,2023-01-17-07,63,Multimodal,Aligned,0.6358593139856582
2023-01-23-01,2023-01-17-14,73,Geometry,Aligned,0.8929855356485503
2023-01-23-01,2023-01-17-14,73,Activity,Aligned,0.3655335876108137
2023-01-23-01,2023-01-17-14,73,Multimodal,Aligned,0.6109067566989499
2023-01-23-01,2023-01-18-01,65,Geometry,Aligned,0.9160138239658948
2023-01-23-01,2023-01-18-01,65,Activity,Aligned,0.39460243962942065
2023-01-23-01,2023-01-18-01,65,Multimodal,Aligned,0.6500494511454414
2023-01-23-08,2023-01-23-15,67,Geometry,Aligned,0.9466142457055354
2023-01-23-08,2023-01-23-15,67,Activity,Aligned,0.42170093773152306
2023-01-23-08,2023-01-23-15,67,Multimodal,Aligned,0.6813811714768087
2023-01-23-08,2023-01-23-21,65,Geometry,Aligned,0.9682406795061668
2023-01-23-08,2023-01-23-21,65,Activity,Aligned,0.37340893809287656
2023-01-23-08,2023-01-23-21,65,Multimodal,Aligned,0.6873727980346488
2023-01-23-08,2022-06-28-01,60,Geometry,Aligned,0.9119857561752656
2023-01-23-08,2022-06-28-01,60,Activity,Aligned,0.39553879215472787
2023-01-23-08,2022-06-28-01,60,Multimodal,Aligned,0.4281863765286076
2023-01-23-08,2022-06-28-07,59,Geometry,Aligned,0.8960818309679954
2023-01-23-08,2022-06-28-07,59,Activity,Aligned,0.3407245846995009
2023-01-23-08,2022-06-28-07,59,Multimodal,Aligned,0.6270404386343377
2023-01-23-08,2023-01-17-01,67,Geometry,Aligned,0.8988336395474152
2023-01-23-08,2023-01-17-01,67,Activity,Aligned,0.343947373006077
2023-01-23-08,2023-01-17-01,67,Multimodal,Aligned,0.6399220703124074
2023-01-23-08,2023-01-17-07,64,Geometry,Aligned,0.9229886669435022
2023-01-23-08,2023-01-17-07,64,Activity,Aligned,0.3594852661997519
2023-01-23-08,2023-01-17-07,64,Multimodal,Aligned,0.6744549353926446
2023-01-23-08,2023-01-17-14,70,Geometry,Aligned,0.9179834993018468
2023-01-23-08,2023-01-17-14,70,Activity,Aligned,0.28918289088667426
2023-01-23-08,2023-01-17-14,70,Multimodal,Aligned,0.5599150245571503
2023-01-23-08,2023-01-18-01,60,Geometry,Aligned,0.9272172483778094
2023-01-23-08,2023-01-18-01,60,Activity,Aligned,0.2911993140952278
2023-01-23-08,2023-01-18-01,60,Multimodal,Aligned,0.6201314503674799
2023-01-23-15,2023-01-23-21,80,Geometry,Aligned,0.9650390612167529
2023-01-23-15,2023-01-23-21,80,Activity,Aligned,0.4885491247438162
2023-01-23-15,2023-01-23-21,80,Multimodal,Aligned,0.7397895564735701
2023-01-23-15,2022-06-28-01,62,Geometry,Aligned,0.12619305443972692
2023-01-23-15,2022-06-28-01,62,Activity,Aligned,0.5183110853326215
2023-01-23-15,2022-06-28-01,62,Multimodal,Aligned,0.35391496480573725
2023-01-23-15,2022-06-28-07,59,Geometry,Aligned,0.8600355240162381
2023-01-23-15,2022-06-28-07,59,Activity,Aligned,0.4656186528425798
2023-01-23-15,2022-06-28-07,59,Multimodal,Aligned,0.687750685307456
2023-01-23-15,2023-01-17-01,72,Geometry,Aligned,0.9322268962507889
2023-01-23-15,2023-01-17-01,72,Activity,Aligned,0.3267653467782133
2023-01-23-15,2023-01-17-01,72,Multimodal,Aligned,0.6577120892202439
2023-01-23-15,2023-01-17-07,72,Geometry,Aligned,0.9387622448144203
2023-01-23-15,2023-01-17-07,72,Activity,Aligned,0.44308621568216416
2023-01-23-15,2023-01-17-07,72,Multimodal,Aligned,0.7144422671427018
2023-01-23-15,2023-01-17-14,79,Geometry,Aligned,0.9382387228450625
2023-01-23-15,2023-01-17-14,79,Activity,Aligned,0.3789941004646142
2023-01-23-15,2023-01-17-14,79,Multimodal,Aligned,0.6124944407916215
2023-01-23-15,2023-01-18-01,72,Geometry,Aligned,0.931587483537584
2023-01-23-15,2023-01-18-01,72,Activity,Aligned,0.46295318757015497
2023-01-23-15,2023-01-18-01,72,Multimodal,Aligned,0.7138543180316754
2023-01-23-21,2022-06-28-01,60,Geometry,Aligned,0.13590785259762117
2023-01-23-21,2022-06-28-01,60,Activity,Aligned,0.5713881598380053
2023-01-23-21,2022-06-28-01,60,Multimodal,Aligned,0.3883188198311164
2023-01-23-21,2022-06-28-07,61,Geometry,Aligned,0.9332074876880998
2023-01-23-21,2022-06-28-07,61,Activity,Aligned,0.5483075177388537
2023-01-23-21,2022-06-28-07,61,Multimodal,Aligned,0.7443217074746429
2023-01-23-21,2023-01-17-01,77,Geometry,Aligned,0.9461017133576882
2023-01-23-21,2023-01-17-01,77,Activity,Aligned,0.45569707851957486
2023-01-23-21,2023-01-17-01,77,Multimodal,Aligned,0.7307218254342317
2023-01-23-21,2023-01-17-07,68,Geometry,Aligned,0.9665966498383344
2023-01-23-21,2023-01-17-07,68,Activity,Aligned,0.4732421674840864
2023-01-23-21,2023-01-17-07,68,Multimodal,Aligned,0.7614777765465125
2023-01-23-21,2023-01-17-14,76,Geometry,Aligned,0.9490666002470507
2023-01-23-21,2023-01-17-14,76,Activity,Aligned,0.45216614413988593
2023-01-23-21,2023-01-17-14,76,Multimodal,Aligned,0.6631673632352395
2023-01-23-21,2023-01-18-01,64,Geometry,Aligned,0.9746254822307604
2023-01-23-21,2023-01-18-01,64,Activity,Aligned,0.39038340953224515
2023-01-23-21,2023-01-18-01,64,Multimodal,Aligned,0.719228197678655
2022-06-28-01,2022-06-28-07,59,Geometry,Aligned,0.09824763786834974
2022-06-28-01,2022-06-28-07,59,Activity,Aligned,0.6474716789617826
2022-06-28-01,2022-06-28-07,59,Multimodal,Aligned,0.374214175781766
2022-06-28-01,2023-01-17-01,66,Geometry,Aligned,0.15258120041730996
2022-06-28-01,2023-01-17-01,66,Activity,Aligned,0.5237268899050584
2022-06-28-01,2023-01-17-01,66,Multimodal,Aligned,0.34987060662934416
2022-06-28-01,2023-01-17-07,59,Geometry,Aligned,0.10446191798978657
2022-06-28-01,2023-01-17-07,59,Activity,Aligned,0.5031044216489856
2022-06-28-01,2023-01-17-07,59,Multimodal,Aligned,0.323491122932125
2022-06-28-01,2023-01-17-14,64,Geometry,Aligned,0.9148615075744085
2022-06-28-01,2023-01-17-14,64,Activity,Aligned,0.4315571344671271
2022-06-28-01,2023-01-17-14,64,Multimodal,Aligned,0.4963845352323973
2022-06-28-01,2023-01-18-01,57,Geometry,Aligned,0.92058978341052
2022-06-28-01,2023-01-18-01,57,Activity,Aligned,0.4070880370679328
2022-06-28-01,2023-01-18-01,57,Multimodal,Aligned,0.4815561825282524
2022-06-28-07,2023-01-17-01,62,Geometry,Aligned,0.915150651127843
2022-06-28-07,2023-01-17-01,62,Activity,Aligned,0.49311701441720673
2022-06-28-07,2023-01-17-01,62,Multimodal,Aligned,0.7041659780532132
2022-06-28-07,2023-01-17-07,61,Geometry,Aligned,0.8693042096631411
2022-06-28-07,2023-01-17-07,61,Activity,Aligned,0.4291308376380474
2022-06-28-07,2023-01-17-07,61,Multimodal,Aligned,0.6816346993012381
2022-06-28-07,2023-01-17-14,61,Geometry,Aligned,0.8796679010951507
2022-06-28-07,2023-01-17-14,61,Activity,Aligned,0.37858332320792243
2022-06-28-07,2023-01-17-14,61,Multimodal,Aligned,0.5789586650212702
2022-06-28-07,2023-01-18-01,58,Geometry,Aligned,0.9186527758406743
2022-06-28-07,2023-01-18-01,58,Activity,Aligned,0.4095042662683832
2022-06-28-07,2023-01-18-01,58,Multimodal,Aligned,0.669969394025785
2023-01-17-01,2023-01-17-07,65,Geometry,Aligned,0.9648078993443243
2023-01-17-01,2023-01-17-07,65,Activity,Aligned,0.47879577827128267
2023-01-17-01,2023-01-17-07,65,Multimodal,Aligned,0.7519508769577656
2023-01-17-01,2023-01-17-14,76,Geometry,Aligned,0.9312200017379045
2023-01-17-01,2023-01-17-14,76,Activity,Aligned,0.41543366932485826
2023-01-17-01,2023-01-17-14,76,Multimodal,Aligned,0.6447724365975029
2023-01-17-01,2023-01-18-01,68,Geometry,Aligned,0.9665745314375572
2023-01-17-01,2023-01-18-01,68,Activity,Aligned,0.4534603586243912
2023-01-17-01,2023-01-18-01,68,Multimodal,Aligned,0.7390535163047774
2023-01-17-07,2023-01-17-14,72,Geometry,Aligned,0.9285714498370324
2023-01-17-07,2023-01-17-14,72,Activity,Aligned,0.41085946809504276
2023-01-17-07,2023-01-17-14,72,Multimodal,Aligned,0.6388098906823269
2023-01-17-07,2023-01-18-01,62,Geometry,Aligned,0.9557279384023841
2023-01-17-07,2023-01-18-01,62,Activity,Aligned,0.39625760132655047
2023-01-17-07,2023-01-18-01,62,Multimodal,Aligned,0.7063360941319771
2023-01-17-14,2023-01-18-01,68,Geometry,Aligned,0.9131201480576595
2023-01-17-14,2023-01-18-01,68,Activity,Aligned,0.4028927651940829
2023-01-17-14,2023-01-18-01,68,Multimodal,Aligned,0.6272035752618336
