method,display_name,fold,test_fish,seed,pair_index,pair_id,queries,top1,top5,mrr,hungarian,coverage
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,8,lineage_20170925__gap60m__p008,156,0.7371794871794872,0.9807692307692307,0.8434015059015061,0.8461538461538461,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,9,lineage_20170925__gap60m__p009,156,0.717948717948718,0.9807692307692307,0.8272588522588521,0.7692307692307693,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,10,lineage_20170925__gap60m__p010,156,0.6602564102564102,0.967948717948718,0.7940514346764346,0.8205128205128205,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,11,lineage_20170925__gap60m__p011,156,0.6089743589743589,0.9358974358974359,0.7567096098346097,0.6666666666666666,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,12,lineage_20170925__gap60m__p012,156,0.6730769230769231,0.9423076923076923,0.7920955202205202,0.7692307692307693,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,13,lineage_20170925__gap60m__p013,156,0.7307692307692307,0.967948717948718,0.8318910256410255,0.782051282051282,1.0
statatlas,StatAtlas,1,func_20150410,,0,func_20150410__gap60m__p000,198,0.030303030303030304,0.12121212121212122,0.12793666245870708,0.020202020202020204,1.0
statatlas,StatAtlas,1,func_20150410,,1,func_20150410__gap60m__p001,200,0.005,0.1,0.09803772044254201,0.01,1.0
statatlas,StatAtlas,1,func_20150410,,2,func_20150410__gap60m__p002,202,0.5297029702970297,0.9702970297029703,0.7017582115354389,0.48514851485148514,1.0
statatlas,StatAtlas,1,func_20150410,,3,func_20150410__gap60m__p003,206,0.5339805825242718,0.9611650485436893,0.7127542764678686,0.49514563106796117,1.0
statatlas,StatAtlas,1,func_20150410,,4,func_20150410__gap60m__p004,210,0.5047619047619047,0.9476190476190476,0.6799149659863944,0.44761904761904764,1.0
statatlas,StatAtlas,1,func_20150410,,5,func_20150410__gap60m__p005,212,0.419811320754717,0.9198113207547169,0.6081723569931118,0.4339622641509434,1.0
statatlas,StatAtlas,1,func_20150410,,6,func_20150410__gap60m__p006,218,0.48623853211009177,0.9678899082568807,0.6801150429590797,0.5137614678899083,1.0
statatlas,StatAtlas,1,func_20150410,,7,func_20150410__gap60m__p007,222,0.013513513513513514,0.0945945945945946,0.09181557077083173,0.018018018018018018,1.0
statatlas,StatAtlas,1,func_20150410,,8,func_20150410__gap60m__p008,224,0.013392857142857142,0.08035714285714286,0.09229289344601255,0.017857142857142856,1.0
statatlas,StatAtlas,1,func_20150410,,9,func_20150410__gap60m__p009,230,0.02608695652173913,0.06956521739130435,0.0964724879413199,0.034782608695652174,1.0
statatlas,StatAtlas,1,func_20150410,,10,func_20150410__gap60m__p010,230,0.02608695652173913,0.0782608695652174,0.09307663129408741,0.043478260869565216,1.0
statatlas,StatAtlas,1,func_20150410,,11,func_20150410__gap60m__p011,232,0.9353448275862069,1.0,0.9633620689655172,0.9741379310344828,1.0
statatlas,StatAtlas,1,func_20150410,,12,func_20150410__gap60m__p012,232,0.9224137931034483,1.0,0.9558189655172415,0.9482758620689655,1.0
statatlas,StatAtlas,1,func_20150410,,13,func_20150410__gap60m__p013,236,0.8940677966101694,1.0,0.9402542372881356,0.9322033898305084,1.0
statatlas,StatAtlas,1,func_20150410,,14,func_20150410__gap60m__p014,240,0.8916666666666667,1.0,0.9423611111111113,0.925,1.0
statatlas,StatAtlas,1,func_20150410,,15,func_20150410__gap60m__p015,244,0.8729508196721312,1.0,0.9297814207650273,0.8934426229508197,1.0
statatlas,StatAtlas,2,func_20150417,,0,func_20150417__gap60m__p000,212,0.589622641509434,0.9905660377358491,0.7541666666666668,0.5660377358490566,1.0
statatlas,StatAtlas,2,func_20150417,,1,func_20150417__gap60m__p001,214,0.7663551401869159,1.0,0.8687694704049846,0.7570093457943925,1.0
statatlas,StatAtlas,2,func_20150417,,2,func_20150417__gap60m__p002,216,0.7314814814814815,0.9953703703703703,0.8434413580246916,0.75,1.0
statatlas,StatAtlas,2,func_20150417,,3,func_20150417__gap60m__p003,216,0.9537037037037037,1.0,0.9733796296296298,0.9629629629629629,1.0
statatlas,StatAtlas,2,func_20150417,,4,func_20150417__gap60m__p004,216,0.9907407407407407,1.0,0.9953703703703703,1.0,1.0
statatlas,StatAtlas,2,func_20150417,,5,func_20150417__gap60m__p005,216,0.9953703703703703,1.0,0.9976851851851852,1.0,1.0
statatlas,StatAtlas,2,func_20150417,,6,func_20150417__gap60m__p006,216,0.9907407407407407,1.0,0.9953703703703703,1.0,1.0
statatlas,StatAtlas,2,func_20150417,,7,func_20150417__gap60m__p007,216,1.0,1.0,1.0,1.0,1.0
statatlas,StatAtlas,2,func_20150417,,8,func_20150417__gap60m__p008,218,0.9908256880733946,1.0,0.9954128440366973,1.0,1.0
statatlas,StatAtlas,2,func_20150417,,9,func_20150417__gap60m__p009,220,0.9954545454545455,1.0,0.9977272727272727,1.0,1.0
statatlas,StatAtlas,2,func_20150417,,10,func_20150417__gap60m__p010,220,0.9954545454545455,1.0,0.9977272727272727,1.0,1.0
statatlas,StatAtlas,2,func_20150417,,11,func_20150417__gap60m__p011,222,1.0,1.0,1.0,1.0,1.0
statatlas,StatAtlas,2,func_20150417,,12,func_20150417__gap60m__p012,224,1.0,1.0,1.0,1.0,1.0
statatlas,StatAtlas,2,func_20150417,,13,func_20150417__gap60m__p013,224,0.9955357142857143,1.0,0.9977678571428571,1.0,1.0
statatlas,StatAtlas,2,func_20150417,,14,func_20150417__gap60m__p014,226,1.0,1.0,1.0,0.9911504424778761,1.0
statatlas,StatAtlas,2,func_20150417,,15,func_20150417__gap60m__p015,226,0.9513274336283186,1.0,0.9730825958702064,0.9557522123893806,1.0
statatlas,StatAtlas,2,func_20150417,,16,func_20150417__gap60m__p016,226,0.9247787610619469,1.0,0.9609144542772861,0.9469026548672567,1.0
statatlas,StatAtlas,2,func_20150417,,17,func_20150417__gap60m__p017,226,0.9380530973451328,1.0,0.9664454277286135,0.9203539823008849,1.0
statatlas,StatAtlas,3,func_20161004,,0,func_20161004__gap60m__p000,128,0.9296875,1.0,0.96484375,0.9375,1.0
statatlas,StatAtlas,3,func_20161004,,1,func_20161004__gap60m__p001,128,0.984375,1.0,0.9921875,1.0,1.0
statatlas,StatAtlas,3,func_20161004,,2,func_20161004__gap60m__p002,128,0.9765625,1.0,0.98828125,0.96875,1.0
statatlas,StatAtlas,3,func_20161004,,3,func_20161004__gap60m__p003,128,0.9921875,1.0,0.99609375,1.0,1.0
statatlas,StatAtlas,3,func_20161004,,4,func_20161004__gap60m__p004,128,0.9765625,1.0,0.98828125,0.96875,1.0
statatlas,StatAtlas,3,func_20161004,,5,func_20161004__gap60m__p005,128,0.9921875,1.0,0.99609375,1.0,1.0
statatlas,StatAtlas,4,islet_20170202,,0,islet_20170202__gap60m__p000,140,0.9214285714285714,1.0,0.9595238095238093,1.0,1.0
statatlas,StatAtlas,4,islet_20170202,,1,islet_20170202__gap60m__p001,140,0.9285714285714286,1.0,0.963095238095238,0.9714285714285714,1.0
statatlas,StatAtlas,4,islet_20170202,,2,islet_20170202__gap60m__p002,140,0.95,1.0,0.9726190476190476,0.9571428571428572,1.0
statatlas,StatAtlas,4,islet_20170202,,3,islet_20170202__gap60m__p003,140,0.9571428571428572,1.0,0.9785714285714285,0.9714285714285714,1.0
statatlas,StatAtlas,4,islet_20170202,,4,islet_20170202__gap60m__p004,140,0.9714285714285714,1.0,0.9857142857142858,0.9714285714285714,1.0
statatlas,StatAtlas,4,islet_20170202,,5,islet_20170202__gap60m__p005,140,0.95,1.0,0.9738095238095239,0.9714285714285714,1.0
statatlas,StatAtlas,4,islet_20170202,,6,islet_20170202__gap60m__p006,140,0.9714285714285714,1.0,0.9857142857142858,0.9714285714285714,1.0
statatlas,StatAtlas,4,islet_20170202,,7,islet_20170202__gap60m__p007,140,0.9571428571428572,1.0,0.9785714285714285,0.9714285714285714,1.0
statatlas,StatAtlas,4,islet_20170202,,8,islet_20170202__gap60m__p008,140,0.9071428571428571,1.0,0.95,0.9142857142857143,1.0
statatlas,StatAtlas,4,islet_20170202,,9,islet_20170202__gap60m__p009,140,0.9357142857142857,1.0,0.963095238095238,0.9714285714285714,1.0
statatlas,StatAtlas,4,islet_20170202,,10,islet_20170202__gap60m__p010,140,0.9285714285714286,1.0,0.961904761904762,0.9428571428571428,1.0
statatlas,StatAtlas,4,islet_20170202,,11,islet_20170202__gap60m__p011,140,0.95,1.0,0.975,0.9714285714285714,1.0
statatlas,StatAtlas,4,islet_20170202,,12,islet_20170202__gap60m__p012,140,0.9428571428571428,1.0,0.9714285714285714,0.9428571428571428,1.0
statatlas,StatAtlas,5,islet_20170216,,0,islet_20170216__gap60m__p000,122,0.9016393442622951,1.0,0.9494535519125683,0.9016393442622951,1.0
statatlas,StatAtlas,5,islet_20170216,,1,islet_20170216__gap60m__p001,122,0.9754098360655737,1.0,0.9863387978142076,1.0,1.0
statatlas,StatAtlas,5,islet_20170216,,2,islet_20170216__gap60m__p002,122,1.0,1.0,1.0,1.0,1.0
statatlas,StatAtlas,5,islet_20170216,,3,islet_20170216__gap60m__p003,122,0.9754098360655737,1.0,0.9877049180327869,0.9672131147540983,1.0
statatlas,StatAtlas,5,islet_20170216,,4,islet_20170216__gap60m__p004,122,0.9754098360655737,1.0,0.9877049180327869,1.0,1.0
statatlas,StatAtlas,5,islet_20170216,,5,islet_20170216__gap60m__p005,122,1.0,1.0,1.0,1.0,1.0
statatlas,StatAtlas,5,islet_20170216,,6,islet_20170216__gap60m__p006,122,0.9836065573770492,1.0,0.9918032786885246,1.0,1.0
statatlas,StatAtlas,5,islet_20170216,,7,islet_20170216__gap60m__p007,122,0.9836065573770492,1.0,0.9918032786885246,1.0,1.0
statatlas,StatAtlas,5,islet_20170216,,8,islet_20170216__gap60m__p008,122,0.9918032786885246,1.0,0.9959016393442623,1.0,1.0
statatlas,StatAtlas,5,islet_20170216,,9,islet_20170216__gap60m__p009,122,0.9590163934426229,1.0,0.9795081967213115,1.0,1.0
statatlas,StatAtlas,5,islet_20170216,,10,islet_20170216__gap60m__p010,122,0.9508196721311475,1.0,0.9754098360655737,1.0,1.0
statatlas,StatAtlas,5,islet_20170216,,11,islet_20170216__gap60m__p011,122,0.9508196721311475,1.0,0.9740437158469945,1.0,1.0
statatlas,StatAtlas,6,lineage_20160328,,0,lineage_20160328__gap60m__p000,114,0.9385964912280702,1.0,0.9678362573099415,0.9473684210526315,1.0
statatlas,StatAtlas,6,lineage_20160328,,1,lineage_20160328__gap60m__p001,114,0.9649122807017544,1.0,0.9783625730994152,1.0,1.0
statatlas,StatAtlas,6,lineage_20160328,,2,lineage_20160328__gap60m__p002,114,0.9824561403508771,1.0,0.9912280701754386,1.0,1.0
statatlas,StatAtlas,6,lineage_20160328,,3,lineage_20160328__gap60m__p003,116,0.9827586206896551,1.0,0.9913793103448276,1.0,1.0
statatlas,StatAtlas,6,lineage_20160328,,4,lineage_20160328__gap60m__p004,118,0.9491525423728814,1.0,0.9745762711864406,0.9661016949152542,1.0
statatlas,StatAtlas,6,lineage_20160328,,5,lineage_20160328__gap60m__p005,120,0.9416666666666667,1.0,0.9694444444444444,1.0,1.0
statatlas,StatAtlas,6,lineage_20160328,,6,lineage_20160328__gap60m__p006,120,0.9416666666666667,1.0,0.9694444444444444,0.9666666666666667,1.0
statatlas,StatAtlas,6,lineage_20160328,,7,lineage_20160328__gap60m__p007,122,0.8524590163934426,1.0,0.9262295081967213,0.8360655737704918,1.0
statatlas,StatAtlas,7,lineage_20170111,,0,lineage_20170111__gap60m__p000,178,0.8876404494382022,1.0,0.9396067415730337,0.9550561797752809,1.0
statatlas,StatAtlas,7,lineage_20170111,,1,lineage_20170111__gap60m__p001,178,0.9887640449438202,1.0,0.9943820224719101,1.0,1.0
statatlas,StatAtlas,7,lineage_20170111,,2,lineage_20170111__gap60m__p002,178,0.9943820224719101,1.0,0.9971910112359551,1.0,1.0
statatlas,StatAtlas,7,lineage_20170111,,3,lineage_20170111__gap60m__p003,178,0.9887640449438202,1.0,0.9943820224719101,1.0,1.0
statatlas,StatAtlas,7,lineage_20170111,,4,lineage_20170111__gap60m__p004,178,0.9943820224719101,1.0,0.9971910112359551,1.0,1.0
statatlas,StatAtlas,7,lineage_20170111,,5,lineage_20170111__gap60m__p005,178,0.9831460674157303,1.0,0.9915730337078652,0.9775280898876404,1.0
statatlas,StatAtlas,7,lineage_20170111,,6,lineage_20170111__gap60m__p006,178,0.9943820224719101,1.0,0.9971910112359551,1.0,1.0
statatlas,StatAtlas,7,lineage_20170111,,7,lineage_20170111__gap60m__p007,178,0.9943820224719101,1.0,0.9971910112359551,1.0,1.0
statatlas,StatAtlas,7,lineage_20170111,,8,lineage_20170111__gap60m__p008,178,0.9831460674157303,1.0,0.9915730337078652,0.9775280898876404,1.0
statatlas,StatAtlas,7,lineage_20170111,,9,lineage_20170111__gap60m__p009,178,0.9719101123595506,1.0,0.9859550561797753,0.9775280898876404,1.0
statatlas,StatAtlas,7,lineage_20170111,,10,lineage_20170111__gap60m__p010,178,0.9775280898876404,1.0,0.9887640449438202,1.0,1.0
statatlas,StatAtlas,7,lineage_20170111,,11,lineage_20170111__gap60m__p011,178,0.9719101123595506,1.0,0.9859550561797753,0.9662921348314607,1.0
statatlas,StatAtlas,7,lineage_20170111,,12,lineage_20170111__gap60m__p012,178,0.9438202247191011,1.0,0.9709737827715357,0.9550561797752809,1.0
statatlas,StatAtlas,7,lineage_20170111,,13,lineage_20170111__gap60m__p013,178,0.9606741573033708,1.0,0.9803370786516854,1.0,1.0
statatlas,StatAtlas,8,lineage_20170925,,0,lineage_20170925__gap60m__p000,156,0.9230769230769231,1.0,0.9577991452991452,0.9743589743589743,1.0
statatlas,StatAtlas,8,lineage_20170925,,1,lineage_20170925__gap60m__p001,156,0.9102564102564102,1.0,0.9521367521367521,0.9487179487179487,1.0
statatlas,StatAtlas,8,lineage_20170925,,2,lineage_20170925__gap60m__p002,156,0.9743589743589743,1.0,0.9871794871794872,1.0,1.0
statatlas,StatAtlas,8,lineage_20170925,,3,lineage_20170925__gap60m__p003,156,0.9551282051282052,1.0,0.9775641025641025,1.0,1.0
statatlas,StatAtlas,8,lineage_20170925,,4,lineage_20170925__gap60m__p004,156,0.9871794871794872,1.0,0.9935897435897436,1.0,1.0
statatlas,StatAtlas,8,lineage_20170925,,5,lineage_20170925__gap60m__p005,156,1.0,1.0,1.0,1.0,1.0
statatlas,StatAtlas,8,lineage_20170925,,6,lineage_20170925__gap60m__p006,156,0.9935897435897436,1.0,0.9967948717948718,1.0,1.0
statatlas,StatAtlas,8,lineage_20170925,,7,lineage_20170925__gap60m__p007,156,0.9935897435897436,1.0,0.9967948717948718,1.0,1.0
statatlas,StatAtlas,8,lineage_20170925,,8,lineage_20170925__gap60m__p008,156,0.9935897435897436,1.0,0.9967948717948718,1.0,1.0
statatlas,StatAtlas,8,lineage_20170925,,9,lineage_20170925__gap60m__p009,156,0.9743589743589743,1.0,0.9871794871794872,0.9743589743589743,1.0
statatlas,StatAtlas,8,lineage_20170925,,10,lineage_20170925__gap60m__p010,156,0.9743589743589743,1.0,0.9871794871794872,0.9743589743589743,1.0
statatlas,StatAtlas,8,lineage_20170925,,11,lineage_20170925__gap60m__p011,156,0.9871794871794872,1.0,0.9935897435897436,1.0,1.0
statatlas,StatAtlas,8,lineage_20170925,,12,lineage_20170925__gap60m__p012,156,0.9935897435897436,1.0,0.9967948717948718,1.0,1.0
statatlas,StatAtlas,8,lineage_20170925,,13,lineage_20170925__gap60m__p013,156,0.8846153846153846,1.0,0.939636752136752,0.8717948717948718,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,0,func_20150410__gap60m__p000,198,0.7828282828282829,0.9949494949494949,0.8744949494949497,0.8080808080808081,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,1,func_20150410__gap60m__p001,200,0.83,1.0,0.9008333333333334,0.84,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,2,func_20150410__gap60m__p002,202,0.900990099009901,1.0,0.9433993399339934,0.900990099009901,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,3,func_20150410__gap60m__p003,206,0.9029126213592233,1.0,0.9482200647249192,0.9029126213592233,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,4,func_20150410__gap60m__p004,210,0.9380952380952381,1.0,0.9682539682539683,0.9523809523809523,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,5,func_20150410__gap60m__p005,212,0.9292452830188679,1.0,0.9614779874213837,0.9528301886792453,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,6,func_20150410__gap60m__p006,218,0.9403669724770642,1.0,0.9655963302752295,0.9357798165137615,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,7,func_20150410__gap60m__p007,222,0.9324324324324325,1.0,0.9602102102102102,0.9369369369369369,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,8,func_20150410__gap60m__p008,224,0.9642857142857143,1.0,0.9806547619047619,0.9821428571428571,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,9,func_20150410__gap60m__p009,230,0.9695652173913043,1.0,0.9829710144927537,0.9739130434782609,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,10,func_20150410__gap60m__p010,230,0.9652173913043478,0.9956521739130435,0.9786231884057971,0.9652173913043478,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,11,func_20150410__gap60m__p011,232,0.9568965517241379,0.9956896551724138,0.9752155172413794,0.9568965517241379,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,12,func_20150410__gap60m__p012,232,0.9568965517241379,0.9956896551724138,0.9737787356321839,0.9568965517241379,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,13,func_20150410__gap60m__p013,236,0.9449152542372882,0.9957627118644068,0.9683615819209039,0.9491525423728814,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,14,func_20150410__gap60m__p014,240,0.9208333333333333,0.9916666666666667,0.9515593434343435,0.9083333333333333,1.0
crf_id_dagger,CRF_ID†,1,func_20150410,,15,func_20150410__gap60m__p015,244,0.930327868852459,0.9836065573770492,0.9559846574190838,0.9262295081967213,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,0,func_20150417__gap60m__p000,212,0.9292452830188679,1.0,0.9614779874213837,0.9433962264150944,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,1,func_20150417__gap60m__p001,214,0.9532710280373832,1.0,0.9766355140186916,0.9719626168224299,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,2,func_20150417__gap60m__p002,216,0.9583333333333334,1.0,0.976851851851852,0.9722222222222222,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,3,func_20150417__gap60m__p003,216,0.9722222222222222,1.0,0.9853395061728395,1.0,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,4,func_20150417__gap60m__p004,216,0.9907407407407407,1.0,0.9945987654320988,1.0,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,5,func_20150417__gap60m__p005,216,0.9907407407407407,1.0,0.9953703703703703,0.9907407407407407,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,6,func_20150417__gap60m__p006,216,0.9768518518518519,1.0,0.9876543209876544,0.9722222222222222,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,7,func_20150417__gap60m__p007,216,0.9953703703703703,1.0,0.9976851851851852,0.9907407407407407,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,8,func_20150417__gap60m__p008,218,0.9908256880733946,1.0,0.9954128440366973,0.9908256880733946,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,9,func_20150417__gap60m__p009,220,0.990909090909091,1.0,0.9954545454545455,1.0,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,10,func_20150417__gap60m__p010,220,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,11,func_20150417__gap60m__p011,222,0.9954954954954955,1.0,0.9977477477477478,1.0,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,12,func_20150417__gap60m__p012,224,0.9910714285714286,1.0,0.9955357142857143,0.9821428571428571,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,13,func_20150417__gap60m__p013,224,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,14,func_20150417__gap60m__p014,226,0.9778761061946902,1.0,0.9889380530973452,0.9734513274336283,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,15,func_20150417__gap60m__p015,226,0.9823008849557522,1.0,0.9911504424778761,0.9734513274336283,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,16,func_20150417__gap60m__p016,226,0.9646017699115044,1.0,0.9823008849557522,0.9380530973451328,1.0
crf_id_dagger,CRF_ID†,2,func_20150417,,17,func_20150417__gap60m__p017,226,0.9469026548672567,1.0,0.9734513274336283,0.9292035398230089,1.0
crf_id_dagger,CRF_ID†,3,func_20161004,,0,func_20161004__gap60m__p000,128,0.9375,1.0,0.9674479166666666,0.9375,1.0
crf_id_dagger,CRF_ID†,3,func_20161004,,1,func_20161004__gap60m__p001,128,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,3,func_20161004,,2,func_20161004__gap60m__p002,128,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,3,func_20161004,,3,func_20161004__gap60m__p003,128,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,3,func_20161004,,4,func_20161004__gap60m__p004,128,0.984375,1.0,0.9921875,0.96875,1.0
crf_id_dagger,CRF_ID†,3,func_20161004,,5,func_20161004__gap60m__p005,128,0.96875,1.0,0.984375,0.96875,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,0,islet_20170202__gap60m__p000,140,0.9571428571428572,1.0,0.9773809523809522,0.9714285714285714,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,1,islet_20170202__gap60m__p001,140,0.9357142857142857,0.9928571428571429,0.9633333333333334,0.9285714285714286,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,2,islet_20170202__gap60m__p002,140,0.9928571428571429,1.0,0.9964285714285714,1.0,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,3,islet_20170202__gap60m__p003,140,0.9857142857142858,1.0,0.9928571428571429,1.0,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,4,islet_20170202__gap60m__p004,140,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,5,islet_20170202__gap60m__p005,140,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,6,islet_20170202__gap60m__p006,140,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,7,islet_20170202__gap60m__p007,140,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,8,islet_20170202__gap60m__p008,140,0.9428571428571428,1.0,0.9714285714285714,0.9428571428571428,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,9,islet_20170202__gap60m__p009,140,0.9142857142857143,1.0,0.9571428571428572,0.9142857142857143,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,10,islet_20170202__gap60m__p010,140,0.9071428571428571,1.0,0.9535714285714286,0.9142857142857143,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,11,islet_20170202__gap60m__p011,140,0.9142857142857143,1.0,0.9571428571428572,0.9142857142857143,1.0
crf_id_dagger,CRF_ID†,4,islet_20170202,,12,islet_20170202__gap60m__p012,140,0.9642857142857143,1.0,0.9821428571428571,0.9714285714285714,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,0,islet_20170216__gap60m__p000,122,0.8442622950819673,1.0,0.9166666666666666,0.8360655737704918,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,1,islet_20170216__gap60m__p001,122,0.8852459016393442,1.0,0.9426229508196722,0.9016393442622951,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,2,islet_20170216__gap60m__p002,122,0.8688524590163934,1.0,0.9344262295081968,0.8688524590163934,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,3,islet_20170216__gap60m__p003,122,0.9590163934426229,1.0,0.9781420765027322,0.9672131147540983,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,4,islet_20170216__gap60m__p004,122,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,5,islet_20170216__gap60m__p005,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,6,islet_20170216__gap60m__p006,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,7,islet_20170216__gap60m__p007,122,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,8,islet_20170216__gap60m__p008,122,0.9754098360655737,1.0,0.9877049180327869,0.9672131147540983,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,9,islet_20170216__gap60m__p009,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,10,islet_20170216__gap60m__p010,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
crf_id_dagger,CRF_ID†,5,islet_20170216,,11,islet_20170216__gap60m__p011,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
crf_id_dagger,CRF_ID†,6,lineage_20160328,,0,lineage_20160328__gap60m__p000,114,0.9473684210526315,1.0,0.9722222222222222,0.9473684210526315,1.0
crf_id_dagger,CRF_ID†,6,lineage_20160328,,1,lineage_20160328__gap60m__p001,114,0.9473684210526315,1.0,0.9722222222222223,0.9473684210526315,1.0
crf_id_dagger,CRF_ID†,6,lineage_20160328,,2,lineage_20160328__gap60m__p002,114,0.9824561403508771,1.0,0.9897660818713451,0.9824561403508771,1.0
crf_id_dagger,CRF_ID†,6,lineage_20160328,,3,lineage_20160328__gap60m__p003,116,0.9741379310344828,1.0,0.9870689655172413,0.9655172413793104,1.0
crf_id_dagger,CRF_ID†,6,lineage_20160328,,4,lineage_20160328__gap60m__p004,118,0.9745762711864406,1.0,0.9872881355932204,0.9661016949152542,1.0
crf_id_dagger,CRF_ID†,6,lineage_20160328,,5,lineage_20160328__gap60m__p005,120,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,6,lineage_20160328,,6,lineage_20160328__gap60m__p006,120,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,6,lineage_20160328,,7,lineage_20160328__gap60m__p007,122,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,0,lineage_20170111__gap60m__p000,178,0.848314606741573,0.9831460674157303,0.9032658352883072,0.8764044943820225,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,1,lineage_20170111__gap60m__p001,178,0.9606741573033708,0.9943820224719101,0.9766452648475121,0.9662921348314607,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,2,lineage_20170111__gap60m__p002,178,0.9662921348314607,0.9943820224719101,0.9797351524879615,0.9662921348314607,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,3,lineage_20170111__gap60m__p003,178,1.0,1.0,1.0,1.0,1.0
crf_id_dagger,CRF_ID†,7,lineage_20170111,,4,lineage_20170111__gap60m__p004,178,0.9831460674157303,1.0,0.9915730337078652,0.9775280898876404,1.0
