setting,severity,fold,perturbation_replicates,known_top1_real,reject_aware_top1,known_false_reject_rate,unknown_recall,unknown_precision
binary_0_5,0.3,2,3,0.5652173913043478,0.4949832775919732,0.2853957636566333,0.6371391076115486,0.7913986525010639
binary_0_5,0.3,3,3,0.6227477477477478,0.5574324324324325,0.22635135135135134,0.8426966292134832,0.8704238575202675
binary_0_5,0.3,4,3,0.6247165532879819,0.5600907029478458,0.2687074829931973,0.7790549169859515,0.8373084569426269
binary_0_5,0.4,0,3,0.5012345679012346,0.4283950617283951,0.37777777777777777,0.8443854995579133,0.8619051194976977
binary_0_5,0.4,1,3,0.616331096196868,0.5503355704697986,0.1778523489932886,0.7132191480017567,0.9107290226809733
binary_0_5,0.4,2,3,0.5696767001114827,0.5027870680044594,0.28874024526198444,0.646078431372549,0.8357819293753722
binary_0_5,0.4,3,3,0.6137387387387387,0.5259009009009009,0.2668918918918919,0.8666666666666667,0.8862706678997981
binary_0_5,0.4,4,3,0.6190476190476191,0.5408163265306123,0.30045351473922904,0.7760267430754538,0.859782702569384
binary_0_5,0.5,0,3,0.47160493827160493,0.391358024691358,0.4160493827160494,0.8559801840056617,0.8776823552389814
binary_0_5,0.5,1,3,0.5961968680089486,0.5302013422818792,0.1901565995525727,0.704721634954193,0.921652528972971
binary_0_5,0.5,2,3,0.5518394648829431,0.47380156075808255,0.3311036789297659,0.6697819314641743,0.8528577727567795
binary_0_5,0.5,3,3,0.6036036036036035,0.5011261261261262,0.29617117117117114,0.8734984984984985,0.8984486187785543
binary_0_5,0.5,4,3,0.6122448979591837,0.5340136054421768,0.30839002267573695,0.798778159602902,0.8849219179303525
current_argmax,0.0,0,1,0.5814814814814815,0.5074074074074074,0.35555555555555557,,
current_argmax,0.0,1,1,0.697986577181208,0.6375838926174496,0.21476510067114093,,
current_argmax,0.0,2,1,0.6120401337792643,0.5284280936454849,0.30434782608695654,,
current_argmax,0.0,3,1,0.6351351351351351,0.6047297297297297,0.1891891891891892,,
current_argmax,0.0,4,1,0.6700680272108843,0.5952380952380952,0.2619047619047619,,
current_argmax,0.1,0,3,0.5555555555555556,0.48148148148148145,0.36172839506172844,0.8977072310405644,0.6346028154851684
current_argmax,0.1,1,3,0.674496644295302,0.6040268456375839,0.22483221476510065,0.9135802469135802,0.7204374765120433
current_argmax,0.1,2,3,0.6020066889632107,0.5206243032329989,0.34002229654403565,0.8576998050682262,0.5908704403581352
current_argmax,0.1,3,3,0.6441441441441441,0.5844594594594594,0.23986486486486483,0.9340866290018832,0.699531490771316
current_argmax,0.1,4,3,0.6609977324263038,0.5748299319727891,0.29591836734693877,0.9085714285714287,0.6463485390864815
current_argmax,0.2,0,3,0.5308641975308642,0.46049382716049386,0.391358024691358,0.9310344827586207,0.7685889423360143
current_argmax,0.2,1,3,0.6633109619686801,0.5838926174496645,0.2371364653243848,0.9300087489063867,0.8337138308502509
current_argmax,0.2,2,3,0.5897435897435898,0.48940914158305465,0.37792642140468224,0.8973607038123167,0.7303066383668962
current_argmax,0.2,3,3,0.6509009009009009,0.5574324324324325,0.28265765765765766,0.9438202247191012,0.8007341554054909
current_argmax,0.2,4,3,0.6485260770975056,0.5623582766439909,0.3129251700680272,0.9147509578544062,0.7757927450771954
current_argmax,0.3,0,3,0.5012345679012346,0.417283950617284,0.419753086419753,0.9386430678466077,0.8239298580183831
current_argmax,0.3,1,3,0.6342281879194631,0.5514541387024608,0.2863534675615213,0.9346289752650176,0.8611127191712935
current_argmax,0.3,2,3,0.5652173913043478,0.4503901895206243,0.40914158305462656,0.8910761154855642,0.7872713741023746
current_argmax,0.3,3,3,0.6227477477477478,0.5157657657657658,0.34009009009009006,0.9425717852684145,0.8333588331293349
current_argmax,0.3,4,3,0.6247165532879819,0.5476190476190476,0.3299319727891156,0.9189016602809706,0.8317961382960148
current_argmax,0.4,0,3,0.5012345679012346,0.4160493827160494,0.4481481481481482,0.9491600353669319,0.8553962885604417
current_argmax,0.4,1,3,0.616331096196868,0.5190156599552572,0.3187919463087248,0.9411506368028107,0.8826325087870567
current_argmax,0.4,2,3,0.5696767001114827,0.45707915273132665,0.4124860646599777,0.9112745098039216,0.8340175518466356
current_argmax,0.4,3,3,0.6137387387387387,0.490990990990991,0.3738738738738739,0.9511737089201877,0.8592050775958823
